time,tweet,CleanTweets
2022-07-20 13:13:44+00:00,@Rmzyyyyy @rikasekaria @Decky027 Pantesan di hp nya walpapernya fuk jne love pos indonesia,nya jne cinta pos indonesia
2022-08-21 13:23:54+00:00,@cocainexnite @Nanoo_Nannno @tikusruk @PosIndonesia @barijoe SDM nya ka,nya kakak
2022-07-17 05:35:48+00:00,@budakcintaexo @PosIndonesia Kaya nya box2 di flight ini sama semua deh berarti lagi ketahan apa kenapa🥲💔,nya kotak deh lagi tahan
2022-06-28 20:56:27+00:00,"@windkira @hyguus @PosIndonesia Oalah gitu kak, aku ada kiriman surat dari jepang udh 3 minggu gak nyampe nyampe wkwkwk",oalah begitu kak kirim surat jepang sudah minggu tidak sampai sampai tertawa
2022-08-01 07:37:29+00:00,@retnosetyow4t @JNECare Oalah kenapa masih pake jne sih. Pindah yg lain. Aku pake paket @PosIndonesia malah aman langsung dianter dpn rumah,oalah pakai jne sih pindah lain pakai paket aman langsung antar depan rumah
2022-08-22 11:16:30+00:00,@PosIndonesia oh baik min terima kasih ya,oh baik administrator terima kasih ya
2022-08-25 14:16:58+00:00,"@PosIndonesia oh baik, makasih min",oh baik terima kasih administrator
2022-08-19 17:42:33+00:00,@PosIndonesia Oh bgtu lalu utk pengambilan barang buktinya apa bisa di antar via pos juga atau mesti ngambil ke Kejari juga?,oh begitu ambil barang bukti bisa antar pos mesti ambil
2022-07-12 06:34:07+00:00,@tukangrosok___ @ListyoSigitP @PosIndonesia Oh gitu ya pak.😎,oh begitu ya
2022-07-17 10:10:36+00:00,"@PosIndonesia oh jadi gitu yaaa...
kalo boleh tau status paket sudah smpe di surabaya sejak tgl berapa min?
mau lihat detailnya, bisa?",oh begitu ya boleh tahu status paket sudah sampai surabaya tanggal berapa administrator mau lihat bisa
2022-08-02 11:48:49+00:00,@rahmagi_h @PosIndonesia Ooohhh gitu... Pantesan. Tapi ya seharusnya di repackaged mungkin ya. Untung saja barang nya nggak rusak waktu itu. Thank you infonya.,oh begitu ya ya untung saja barang nya tidak rusak waktu terima kasih informasi
2022-09-21 01:55:07+00:00,"@mantriss Oh check AWB di pos Indonesia atau cek bea cukai.
Kemarin pakai DHL cepat saya,bayar pajak langsung kirim,tapi pajak yg mahal aja.
Halo @beacukaiRI mohon pak @mantriss dibantu",oh cek surat muat udara pos indonesia cek bea cukai kemarin pakai cepat bayar pajak langsung kirim pajak mahal saja halo mohon bantu
2022-09-20 06:53:20+00:00,@BayPam9 @noturtipical @KemnakerRI Oh.. Lha HRD nya apa ga kasih info kak kalau karyawan disuruh update norek pakai himbara? Kalau gak ya ditunggu aja kak barangkali prosesnya lewat PT pos Indonesia,oh nya tidak kasih informasi kak karyawan suruh baru pakai tidak ya tunggu saja kak barangkali proses lewat pt pos indonesia
2022-08-10 23:06:20+00:00,"@PosIndonesia Ohhh ok thanks ya
Oh ya satu lagi, ini brppun top upnya potongannya selalu 2K ya?",oh oke terima kasih ya oh ya lagi top potong ya
2022-09-21 07:15:32+00:00,"oh, ada opsi paspornya bisa dikirim ke rumah langsung atau mau diambil ke kantor lagi. tentu gue ambil opsi dikirim (sambil berdoa agak parno sih sebenernya takut petugasnya lupa masukin paspor lama (karena ada visa multiple masih berlaku maaakkk)). dikirim oleh pos indonesia ya",oh opsi bisa kirim rumah langsung mau ambil kantor lagi ambil opsi kirim doa takut sih takut lupa masuk paspor lama visa laku ibu kirim pos indonesia ya
2022-08-22 11:06:44+00:00,"@PosIndonesia Oh, sekarang sudah bisa, admin. Terima kasih responsnya yang cepat. 😊",oh sudah bisa administrator terima kasih respons cepat
2022-08-16 09:47:46+00:00,"@baby_jung14 @hydoie ohh, kalo ngga bisa pakai shopee pakai pos indonesia ya kak? untuk resi dan semacamnya itu nnti gimana?",oh tidak bisa pakai shopee pakai pos indonesia ya kak resi
2022-09-22 06:30:08+00:00,@PosIndonesia Oh jadi tidak di kirim ke tempat kerja ?,oh tidak kirim tempat kerja
2022-07-23 15:18:07+00:00,"@PosIndonesia oh iya bisa min ternyata, terimakasih banyak mimin 🤍",oh ya bisa administrator terima kasih banyak administrator
2022-08-12 00:31:16+00:00,"OIYA LUPA BILANG!!! Semua dokumen memang di upload online pada saat pendaftaran.. TAPII😀😀😀 tetep hard copynya harus dikirim😀 
Kalo pake pos indonesia murah, 100-200k tp nyampenya 2 minggu.
Kalo pake dhl cepet 3-4 hari tapi sekali kirim bisa 600-900k😔",oh ya lupa bilang dokumen memang unggah daring daftar kirim pakai pos indonesia murah sampai minggu pakai cepat hari sekali kirim bisa
2022-09-24 02:27:40+00:00,"@PosIndonesia Oh iya, maaf...benar western union",oh ya maaf benar union
2022-08-24 06:41:28+00:00,"@PosIndonesia Oh iya maaf mau tanya lagi, kalau surat butuh nggak sih nomor telpon dan email? Soalnya beberapa tahun lalu saya mau kirim surat dimintain no telp dan email. Terima kasih",oh ya maaf mau tanya lagi surat butuh tidak sih nomor telepon email tahun mau kirim surat nomor telepon email terima kasih
2022-07-11 14:39:46+00:00,"@PosIndonesia Oke min, sudah di dm ya min. 🙏",oke administrator sudah pesan langsung ya administrator
2022-09-06 14:18:33+00:00,"@PosIndonesia oke min, terimakasih 🙏🏽",oke administrator terima kasih
2022-07-14 14:02:26+00:00,"@PosIndonesia Oke min makasih, saya mau proses pembayaran, tapi link pembayarannya tdk tersedia",oke administrator terima kasih mau proses bayar taut bayar tidak sedia
2022-07-11 01:18:41+00:00,@PosIndonesia oke berarti bisa ya min sore? takut tiba2 tutup,oke bisa ya administrator sore takut tutup
2022-07-03 05:20:42+00:00,"@__galihhh @spiritcarrie5on @Divonis_Cakep @Mei2Namaku @PosIndonesia ok, coba di sebutkan tempat jual materai dengan harga normal selain di kantor POS? anda sendiri tau gak yg ngeluarin materai adalah PT POS? atau hanya tau coret coret muka aja kyk bocah?",oke coba tempat jual materai harga normal kantor pos sendiri tahu tidak keluar materai pt pos tahu coret coret muka saja bocah
2022-07-02 11:55:16+00:00,@PosIndonesia Ok deh. Terima kasih min. Sehat selalu,oke deh terima kasih administrator sehat
2022-07-23 14:42:56+00:00,@PosIndonesia Oke kak nominalnya tidak akan terpotong perbulan kan? Maksudnya tidak ada admin bulanan ya kak??,oke kak nominal tidak potong maksud tidak administrator bulan ya kak
2022-08-02 02:33:02+00:00,"@PosIndonesia Ok kak, sudah diDM ya. 🙏",oke kak sudah ya
2022-08-11 17:46:11+00:00,@PosIndonesia Oke kak terima kasih,oke kak terima kasih
2022-08-08 06:38:00+00:00,"@PosIndonesia Oke kak, siap.. tapi kenapa Balikpapan ya? Alamat saya Palangkaraya, apakah Kanwil Pos yang ada bagian impornya di Balikpapan saja?",oke kak ya alamat palangkaraya kantor wilayah pos saja
2022-09-23 07:12:06+00:00,@PosIndonesia Ok saya kirim min,oke kirim administrator
2022-08-10 06:48:32+00:00,"Oke, lebih cepat Pos Indonesia kirim ke daerah luar pulau ternyata",oke lebih cepat pos indonesia kirim daerah pulau
2022-07-12 01:10:17+00:00,@Nutritsari Huoo oke2 🤔 btw ini pos indonesia kan ya?,oke omong omong pos indonesia ya
2022-07-15 10:52:18+00:00,"@swag_csy Hihihi oke Sahabat. Kalo perlu informasi atau mengalami kendala seputar layanan Pos Indonesia jangan sungkan hubungi mimin yaw, makasih :) -Ray",oke sahabat informasi alami kendala layan pos indonesia jangan sungkan hubung administrator terima kasih
2022-08-22 11:11:01+00:00,"@nadira33 Ok, Sahabat. Sama-sama, makasih  juga udah hubungi mimin di layanan Twitter Pos Indonesia,   sehat selalu :) -Lili",oke sahabat terima kasih sudah hubung administrator layan twitter pos indonesia sehat
2022-08-10 14:54:35+00:00,"@PosIndonesia Oke, soalnya kalau dicek di web ems stuck di Jakarta dari tanggal 6, kak",oke situs express macet jakarta tanggal kak
2022-08-28 11:40:49+00:00,@PosIndonesia Ok sudah di dm ya,oke sudah pesan langsung ya
2022-08-25 09:23:33+00:00,@PosIndonesia Ok sdh ditulis lunas. Beliau lupa atau admin yg bayar yg pst sudah lunas skrg. Trims. Lainkali ga perlu pelaggan mensyen2 ya.,oke sudah tulis lunas beliau lupa administrator bayar pasti sudah lunas terima kasih tidak ya
2022-07-01 04:19:42+00:00,@PosIndonesia Ok makasih mimin..semoga server cepat bisa ditangani yaa..kasian ni para org tua yg sdh menunggu lama,oke terima kasih administrator moga laden cepat bisa tangan ya kasihan orang tua sudah tunggu lama
2022-07-12 08:19:15+00:00,"@PosIndonesia Oke ditunggu, segera di cek ya min",oke tunggu segera cek ya administrator
2022-09-12 08:17:57+00:00,@PosIndonesia okeee ditunggu ya belum ada respon,oke tunggu ya belum respons
2022-07-03 16:49:06+00:00,"Ini oknum pegawai apa mitra, min?
Ifonya soal pelayanan materai.
@PosIndonesia @KemenBUMN

https://t.co/l5qc7IHPtk",oknum pegawai mitra administrator layan materai
2022-08-12 11:45:43+00:00,PJT juga memperoleh persetujuan untuk melaksanakan kegiatan kepabeanan dari Kepala Kantor Pabean. PT Pos Indonesia dan DHL merupakan contoh PJT yang mungkin Dulur mengerti.,oleh tuju laksana giat kepala kantor pabean pt pos indonesia contoh erti
2022-09-16 16:07:03+00:00,@PosIndonesia Om/Mbak mau tanya dong kenapa paket saya dari USA statusnya tidak berubah sejak 9Sept'22 masih ada di Bandara SoeTa?,om kakak mau tanya paket usah status tidak ubah september bandara
2022-07-18 06:17:59+00:00,@PosIndonesia Omong kosong 😈 https://t.co/nmMZ9DxhnR,omong kosong
2022-09-03 06:35:11+00:00,"Btw ini BLT nya di salurkan sebanyak 2 kali sebesar 300 ribu melalui saluran Kantor Pos indonesia
#PenyaluranBLTBBM
Upaya Perbaiki Ekonomi",omong omong nya kali ribu salur kantor pos indonesia upaya baik ekonomi
2022-07-22 07:57:35+00:00,"Btw erwin rahmat jg ternyata petugas pos Indonesia lho, pas tau jg kaget 😄",omong omong rahmat tugas pos indonesia loh pas tahu kaget
2022-08-12 00:41:38+00:00,@PosIndonesia ongkirnya berapa itu?,ongkos berapa
2022-07-07 10:53:40+00:00,"@PosIndonesia Ongkirnya berapa min?
Dan bgmn cara menghubungi kantor pos terdekat?",ongkos berapa administrator hubung kantor pos dekat
2022-09-23 13:54:37+00:00,@glowyvie @PhreshGen ongkir ke indonesianya gratis. cukup bayar pos indonesia aja pas udh tiba di alamat tujuan. makasih 🤩,ongkos kirim gratis bayar pos indonesia saja pas sudah alamat tuju terima kasih
2022-08-17 13:33:12+00:00,"@sdenta entar kalo ongkir murah malah ngirimnya lemot banget dok

coba Pos Indonesia",ongkos kirim murah lambat banget dok coba pos indonesia
2022-08-19 10:47:18+00:00,"@sbtcon Termasuk tax, ongkir juga. 

kalo tracked/stamped via pos indo, kamu cek di web pos Indonesia. Kamu harus tau kira kira beratnya berapa. 
Stamped jangan pake bbw &amp; yb yg yg tebel.",ongkos kirim pos indonesia cek situs pos indonesia tahu kira kira berat berapa jangan pakai tebal
2022-07-31 09:44:04+00:00,Open Recruitment Kemitraan Pospay Ranger Pos Indonesia Update Agustus 2022 Pendidikan Min SMA Sederajat https://t.co/6aJiPcHnmI,open rekrut mitra pos indonesia baru agustus didik administrator derajat
2022-07-31 09:32:47+00:00,Open Recruitment Kemitraan Pospay Ranger Pos Indonesia Update Juni 2022 Pendidikan Min SMA Sederajat https://t.co/XLo96z1yVW,open rekrut mitra pos indonesia baru juni didik administrator derajat
2022-08-03 10:37:02+00:00,@pengarang_sajak Kenapa DNR di oper ke JNE lg bukannya langsung ke rakyat seperti Pos Indonesia...?,oper jne langsung rakyat pos indonesia
2022-08-05 12:38:16+00:00,"@PosIndonesia kontol
@bravobeacukai 
@beacukaiRI 
@bcpasarbaru 

atau opsi lain yang saya tawarkan jika tidak dapat mengganti barang saya sepenuhnya maka ganti rugi sesuai declare beacukai 180USD tanpa saya memberikan produk

konsepnya adalah ganti rugi, bukan membeli barang saya",opsi lain tidak ganti barang sepenuh ganti rugi sesuai produk konsep ganti rugi beli barang
2022-08-05 12:39:52+00:00,"@PosIndonesia kontol
@bravobeacukai 
@beacukaiRI 
@bcpasarbaru 

masing masing opsi ditambah ganti rugi keterlambatan sebesar sehari yaitu sebesar 10%",opsi tambah ganti rugi lambat hari
2022-09-01 06:45:54+00:00,"Erick Thohir juga optimis PT Pos Indonesia akan menjadi ujung tombak yang baik dalam penyaluran dan mampu menjalankan amanah dengan tepat sasaran dan tepat waktu.
#sobaterick #erickthohir https://t.co/vAxVequngH",optimis pt pos indonesia ujung tombak baik salur jalan amanah tepat sasar tepat waktu
2022-09-01 04:08:11+00:00,"""Saya optimis PT Pos Indonesia sebagai ujung tombak penyaluran dan berpengalaman dalam mendistribusikan Bantuan Sosial Tunai dan Kartu Sembako beberapa waktu lalu mampu menjalankan amanah dengan tepat sasaran,""ujar @erickthohir dalam siaran pers.
#BangkitBersamaET https://t.co/tWwtCsDn9J",optimis pt pos indonesia ujung tombak salur alam distribusi bantu sosial tunai kartu sembilan bahan pokok waktu jalan amanah tepat sasar siar pers
2022-08-31 14:35:23+00:00,Erick Thohir Optimistis Pos Indonesia Mampu Salurkan BLT BBM Tepat Sasaran https://t.co/EWxmDOH4Uu,optimistis pos indonesia bbm tepat sasar
2022-09-03 00:51:44+00:00,"Optimistis PT pos Indonesia bisa salurkan BLT BBM tepat sasaran

#EkonomiRIMeningkatPesat https://t.co/h3PhbK8Ph4",optimistis pt pos indonesia bisa bbm tepat sasar
2022-07-03 09:54:51+00:00,@RomitsuT @MNW_MNW_MNW Orang ini blm tahu Kekuatan warga Nerizen kalo viral. Pelayanan petugas @PosIndonesia seperti Preman?,orang belum tahu kuat warga viral layan tugas preman
2022-07-03 16:53:30+00:00,"@EraDigitalBiz @ChepBunhaw @RomitsuT @PosIndo @Posindo_Petojo @PosIndonesia @posindonesia279 Orang makin malas sj pakai layanan pos. Gak sadar apa ya  kalau skrg keberadaan mrk sdh unfaedah? Kita sdh bisa korespondensi gratis via whatsapp, email, dll.  Bayar iuran bisa lewat mbanking/ mini market.  Bpk ini bukan hny merugikan diri sndr tapi juga teman2nya.",orang malas saja pakai layan pos tidak sadar ya ada sudah sudah bisa korespondensi gratis whatsapp email lain lain bayar iur bisa lewat mini bapak rugi sendiri teman
2022-09-21 13:51:00+00:00,@noviasiskaw @PosIndonesia @Dini_Notria ini ada orang minta receh,orang receh
2022-08-02 13:34:44+00:00,"@devitajong @PosIndonesia @tikusruk pantes, skrg orang makin ogah berurusan sama pos 🤣",orang tidak mau urus pos
2022-07-15 05:59:47+00:00,"@tartarjooo @nicolingga @PosIndonesia @KemenBUMN naahhh itu yg aku masut tar, orang2 jaman sekarang cenderung gatau diri, dikira dia foto2 tanpa izin gini apa itu dia benar ? dia nyalahin orang tp dia sendiri gatau kalau dia juga salah",orang zaman cenderung tidak tahu izin benar salah orang sendiri tidak tahu salah
2022-07-31 12:49:19+00:00,"@schfess Orange, soalnya Kampusnya PT Pos Indonesia 😭🙏",oranye pt pos indonesia
2022-07-26 16:13:19+00:00,@arizarubi @ziechandra @infobdg RM padang bahagia. Di sebelah pos indonesia. Seberang jejeran bank di pajajaran,padang bahagia belah pos indonesia seberang jejer bank
2022-09-21 04:50:03+00:00,"Personil Bhabinkamtibmas Polsek Padang Cermin Polres Pesawaran Polda Lampung Melaksanakan Pengamanan Penyaluran Dana BLT Subsidi BBM dan Program Sembako September 2022 kepada KPM melalui PT. Pos Indonesia di Kec Padang Cermin, Kab Pesawaran.

@DivHumas_Polri https://t.co/EIpJKZzFFD",padang cermin lampung laksana aman salur dana subsidi bbm program sembilan bahan pokok september pt pos indonesia camat padang cermin kabupaten
2022-08-25 02:04:26+00:00,@SamsatDigital pg min mhm info koq lama skli y proses pengiriman berkas aslinya @PosIndonesia,pagi administrator informasi lama sekali ya proses kirim berkas asli
2022-07-21 03:08:03+00:00,"@PosIndonesia pagi min, paket dengan resi ED463347455IN kapan ya dikirim ke rumah? Statusnya belum 'delivery attempt'",pagi administrator paket resi ya kirim rumah status belum kirim
2022-07-17 21:33:23+00:00,"@PosIndonesia pagi min, website pos Indonesia lagi error yah? aku mau tracking error mulu https://t.co/XFhbwuCABD",pagi administrator situs pos indonesia lagi rusak ya mau lacak rusak melulu
2022-08-05 03:16:20+00:00,Pagi min @PosIndonesia tolong cek dm ya,pagi administrator tolong cek pesan langsung ya
2022-07-27 02:15:43+00:00,"@PosIndonesia Pagi min, minta tolong cek DM yaa. Terima Kasih",pagi administrator tolong cek pesan langsung ya terima kasih
2022-07-15 00:57:27+00:00,"@nicolingga @PosIndonesia @KemenBUMN Selamt pagi bapak, saya yg ada d gambar itu dan ingin klafirikasi, untuk masalah telpon, saya kmrin telpon mengenai masalah ganti rugi kehilangan barang kiriman kami, dan saya itu sedang telpon dgn orng polres untuk meminta bantuan karena yg hilang adalah SIM,",pagi bapak gambar masalah telepon kemarin telepon masalah ganti rugi hilang barang kirim telepon orang bantu hilang sim
2022-09-21 02:41:24+00:00,Pagi @PosIndonesia untuk kirim cairan kimia gitu bisa via pos indonesia tidak ya,pagi kirim cair kimia begitu bisa pos indonesia tidak ya
2022-09-09 00:39:10+00:00,"Pagi @PosIndonesia kiriman dokumen ems sy kok blm ada update di tracking system? Tgl 6 sdh trkirim ke indonesia di tracking web nya, tapi smpai skrng blm ada update lgi. Tolong ini dokumen sangat penting dan mendesak. Tks",pagi kirim dokumen express belum baru lacak sistem tanggal sudah indonesia lacak situs nya sampai belum baru tolong dokumen penting desak terima kasih
2022-07-28 09:12:44+00:00,@PosIndonesia LP234732141SG pajak dan adm telah saya lunasi. Tlg besok segera diantar ke Pos Jakarta Barat dan penerima. Tks.,pajak administrator tolong besok segera antar pos jakarta barat terima terima kasih
2022-07-19 09:11:53+00:00,apa pajak pos indonesia ya anjg bgt sumpah,pajak pos indonesia ya anjing sekali sumpah
2022-07-21 01:35:37+00:00,@_nandadikk @ndagels pake @PosIndonesia pak,pakai
2022-09-20 05:26:22+00:00,@Hilmansafitra24 @BPJSTKinfo @Ismu_AN @PosIndonesia pake aplikasi pt pos cuman itu ribettt bgt dan gajelas kalo lewat pos,pakai aplikasi pt pos ribet sekali tidak jelas lewat pos
2022-07-01 12:22:14+00:00,@ykwon2609 @PosIndonesia Kamu pake asuransi kan ?,pakai asuransi
2022-08-30 12:16:28+00:00,@Tan_Mar3M Yg pakai baju orange pegawai pos Indonesia...,pakai baju oranye pegawai pos indonesia
2022-07-30 04:03:20+00:00,"@UmarHasibuan70_ Pake baju orange? Ente pegawai pos Indonesia atau sekarang beralih ngojek Shopee??? Anjiirrrr,,,,, nambah lagi saingan ade gw yg ojol. 🤣🤣🤣",pakai baju oranye pegawai pos indonesia alih shopee lagi saing ojek
2022-08-01 03:08:13+00:00,@collegemenfess pake ekspedisi posindonesia nder,pakai ekspedisi kak
2022-07-24 13:23:50+00:00,"2x pakai EMS (kirim paket ke luar negeri via Pos Indonesia), ETA nya cukup memuaskan
Australia = 15 hari
Malaysia = 6 hari",pakai express kirim paket negeri pos indonesia nya puas australia hari malaysia hari
2022-08-01 08:25:47+00:00,"@PosIndonesia pake EMS, di website katanya h+3 sampe h+5 sampaii. Ini dari tgl 14 juli sampai sekarang ngga ada kabar:( udah 2 minggu lebih loh ini:(",pakai express situs sampai tanggal juli sampai tidak kabar sudah minggu lebih loh
2022-09-10 11:52:13+00:00,@sbtcon Pakai jasa convert won ke indo terus kirimnya bisa kok pakai Pos indonesia,pakai jasa indonesia bisa pakai pos indonesia
